2023-11-11, $97.29, ACT*YMCAHALIFAX 8665610647
2023-11-11, $24.63, PRIMMUM INSURANCE COMPANY
2023-11-12, $51.75, KOODO TOPUPREAPPROV 186-6995663
2023-11-13, $36.79, BOUTIQUE ARTDEVIVREMAGOG
2023-11-13, $2.25, STATIONNEMENT CENTRE-VILL MAGOG
2023-11-14, $14.49, STARBUCKS MAIN5121DORVAL
2023-11-14, $35.00, ESSOCOUCHE-TARD DORVAL
2023-11-14, $1,212.74, SPAEASTMAN EASTMAN
2023-11-15, $8.04, AmazonChannels amazon.ca
2023-11-16, $48.04, 3251262 NSLTDHALIFAX
2023-11-19, $66.06, REDBUBBLE.COM VANCOUVER
2023-11-19, $36.17, IKEAHALIFAX DARTMOUTH
2023-11-19, $123.01, IKEAHALIFAX DARTMOUTH
2023-11-19, $2,182.80, ASHLEY FURNITURE DARTMOUT
2023-11-20, -$7,000.00, PAYMENT -THANK YOU
2023-11-18, $22.39, NOGGINS ONCOBURG DARTMOUTH
2023-11-21, $2.80, GOOGLE GooglePlayAppsLondon
2023-11-22, $64.39, AMZNMktpCA*WF01B0LS3
2023-11-22, $80.48, AMZNMktpCA*JX2IW5G83
2023-11-23, $687.69, AMZNMktpCA*P833Z4TZ3
2023-11-23, $30.00, HOTSPOT* FUNDSFREDERICTON
2023-11-23, $29.89, AMZNMktpCA*LJ7G96YJ3
2023-11-24, $324.00, LAWEN DENTISTRY HALIFAX
2023-11-24, $68.22, KINGOFDONAIR QUINPOOL HALIFAX
2023-11-24, -$5,000.00, PAYMENT -THANK YOU
2023-11-25, $29.82, PETROCANADA14236 HALIFAX
2023-11-25, $18.31, DOLLARAMA #267HALIFAX
2023-11-25, $16.00, TIMHORTONS #0968HALIFAX
2023-11-25, $97.29, ACT*YMCAHALIFAX 8665610647
2023-11-25, $213.90, KENTHALIFAX HALIFAX
2023-11-25, $29.99, KENTHALIFAX HALIFAX
2023-11-26, $12.59, INDOCHINE BANHMIHALIFAX
2023-11-26, $93.12, 3251262 NSLTDHALIFAX
2023-11-25, $12.35, NOGGINS ONCOBURG DARTMOUTH
2023-11-27, $46.98, CHABAATHAI-QUEENSTHALIFAX
2023-12-1, $18.39, AMZNMktpCA*PM91T41W3
2023-12-2, $49.63, CANADIAN TIREGASBAR#11HALIFAX
2023-12-2, $44.19, CABINCOFFEE HALIFAX
2023-12-3, $79.29, GUYSFRENCHYS SHEDIAC
2023-12-5, $61.44, SHELLC81425PORTELGIN
2023-12-2, $9.64, NOGGINS ONCOBURG DARTMOUTH
2023-12-7, $49.66, AMZNMktpCA*FN7XH69M3
2023-12-7, $20.30, DOLLARAMA #1110HALIFAX
2023-12-7, $2.00, UNIVERSAL PROPERTY MANAGE
2023-12-7, $33.58, ORGANIC EARTHMARKET HALIFAX
2023-12-8, -$75.00, ANNUAL FEEREBATE
2023-12-8, $214.00, ANNUAL FEE
2023-11-8, $7.06, STARTBOOTSTRAP.COM
2023-11-9, $209.61, IKEAHALIFAX DARTMOUTH
2023-11-10, $182.64, SIXT9500189556 LANGLEY S
2023-11-12, $10.00, HOTSPOT* FUNDSFREDERICTON
2023-11-12, -$36.77, IKEAHALIFAX DARTMOUTH
2023-11-12, -$23.00, IKEAHALIFAX DARTMOUTH
2023-11-12, $3.45, IKEAHALIFAX DARTMOUTH
2023-11-12, $38.47, IKEAHALIFAX DARTMOUTH
2023-11-12, $3.45, IKEAHALIFAX DARTMOUTH
2023-11-12, $40.25, LUSHHALIFAX HALIFAX
2023-11-13, $261.79, QUINPOOL SUPERSTORE383 HALIFAX
2023-11-13, $181.87, SIXT9500189556 LANGLEY S
2023-11-16, $10.00, HOTSPOT* FUNDSFREDERICTON
2023-11-16, $12.98, QUINPOOL SUPERSTORE383 HALIFAX
2023-11-17, $32.47, CHATGPT SUBSCRIPTION HTTPSOPENAI.
2023-11-17, $231.17, QUINPOOL SUPERSTORE383 HALIFAX
2023-11-17, $29.84, STARBUCKS 04085HALIFAX
2023-11-18, $23.59, NSLC#2165HALIFAX
2023-11-19, $2.30, IKEAHALIFAX DARTMOUTH
2023-11-19, $1.73, IKEAHALIFAX DARTMOUTH
2023-11-18, $12.06, CDNTIRESTORE#00044HALIFAX
2023-11-21, $10.00, HOTSPOT* FUNDSFREDERICTON
2023-11-21, $22.06, QUINPOOL SUPERSTORE383 HALIFAX
2023-11-22, $150.00, QUINPOOL SUPERSTORE383 HALIFAX
2023-11-22, $118.10, QUINPOOL SUPERSTORE383 HALIFAX
2023-11-23, $6.31, Subway20720Dartmouth
2023-11-23, $50.58, ATLANTIC PHOTOSUPPLY HALIFAX
2023-11-23, $190.52, HEATING ENGINEERS PINNER
2023-11-23, $11.96, HEATING ENGINEERS PINNER
2023-11-23, $1,009.74, HEATING ENGINEERS PINNER
2023-11-23, $46.00, THEDECKBOXHALIFAX
2023-11-23, $14.82, VILLAMADINA DARTMOUTH
2023-11-23, $6.27, JUGOJUICEDARTMOUTH
2023-11-23, $88.48, NSLC#2110HALIFAX
2023-11-23, $13.78, CINNABON DARTMOUTH
2023-11-24, $987.71, HEATING ENGINEERS PINNER
2023-11-25, $2.29, APPLE.COM/BILL 866-712-7753
2023-11-25, $8.60, CABINCOFFEE HALIFAX
2023-11-26, $10.34, IKEAHALIFAX DARTMOUTH
2023-11-26, $13.79, IKEAHALIFAX DARTMOUTH
2023-11-27, $10.00, HOTSPOT* FUNDSFREDERICTON
2023-11-29, $110.35, ATLANTIC SUPERSTORE BAHALIFAX
2023-12-2, $18.38, Garrison BrewingHalifax
2023-12-2, $8.04, TIMHORTONS #0485HALIFAX
2023-12-2, $135.00, TELZEHALIFAX
2023-12-3, $15.86, AmazonWebServiceswww.amazon.c
2023-12-3, $9.19, APPLE.COM/BILL 866-712-7753
2023-12-4, $5.74, APPLE.COM/BILL 866-712-7753
2023-12-4, $11.49, VIACOMCBS STREAMING TORONTO
2023-12-6, $4.59, APPLE.COM/BILL 866-712-7753
2023-12-7, $32.45, ATLANTIC SUPERSTORE BAHALIFAX
2023-12-7, $200.00, STEELE MITSUBISHI HALIFAX
2023-12-7, $249.11, STEELE MITSUBISHI HALIFAX
2023-6-5, JUN9, $5.99 NOGGINS ONCOBURG DARTMOUTH
2023-6-8, JUN9, $11.49 Amazon.ca PrimeMemberamazon.ca/pr
2023-6-9, JUN9, $20.68 AMZNMktpCA*AS2JW7B93
2023-6-9, JUN9, $12.64 AMZNMktpCA*1X3QL87M3
2023-6-9, JUN12, $8.04 AmazonChannels amazon.ca
2023-6-9, JUN12, $145.91 PRIMMUM INSURANCE COMPANY
2023-6-9, JUN12, $48.24 NOGGINS ONCOBURG DARTMOUTH
2023-6-10, JUN12, $97.29 ACT*YMCAHALIFAX 8665610647
2023-6-11, JUN12, $3.44 PrimeVideo.c*942HY4OJ3 www.amazon.c
2023-6-11, JUN12, $31.90 DEEDEE'SICECREAM HALIFAX
2023-6-11, JUN13, $24.63 PRIMMUM INSURANCE COMPANY
2023-6-12, JUN13, $11.44 PRODIGYGAME.COM BURLINGTON
2023-6-12, JUN14, $40.39 MCDONALD'S #5652HALIFAX
2023-6-13, JUN14, $15.05 TRIPLEAAAPIZZAANDGROCHALIFAX
2023-6-13, JUN14, $12.54 TRIPLEAAAPIZZAANDGROCHALIFAX
2023-6-15, JUN16, $51.75 KOODO TOPUPREAPPROV 186-6995663
2023-6-15, JUN19, $56.50 CDNTIREGASBAR #01135HALIFAX
2023-6-16, JUN19, $15.00 HALIFAX DANCEHALIFAX
2023-6-17, JUN19, $52.93 FRONTENDMASTERS.COM
2023-6-17, JUN19, $82.86 GUYSFRENCHYS SHEDIAC
2023-6-18, JUN19, $52.54 SHELLC81425PORTELGIN
2023-6-17, JUN20, $45.55 SOBEYS #738SHEDIAC
2023-6-18, JUN20, $10.78 NEEDS#4610PORTELGIN
2023-6-19, JUN20, $35.97 SHOPPERS DRUGMART137HALIFAX
2023-6-20, JUN21, $36.77 WINNERS 350HALIFAX
2023-6-20, JUN21, $7.13 FREAKLUNCHBOX HALIFAX
2023-6-20, JUN22, $7.61 STARBUCKS COFFEE #2056HALIFAX
2023-6-22, JUN22, $55.19 Amazon.ca*4952B31Y3 AMAZON.CA
2023-6-21, JUN23, $2.77 GOOGLE GoogleStorageLondon
2023-6-22, JUN23, $39.71 3251262 NSLTDHALIFAX
2023-6-24, JUN26, $114.95 Aerie1514Dartmouth
2023-6-24, JUN26, $194.35 DECATHLON DARTMOUTH DARTMOUTH
2023-6-24, JUN26, $34.50 JUSTCOZYDARTMOUTH
2023-6-24, JUN26, $97.29 ACT*YMCAHALIFAX 8665610647
2023-6-24, JUN26, $54.38 UKIDS#1384DARTMOUTH
2023-6-24, JUN26, $52.49 JOURNEYS #835033DARTMOUTH
2023-6-25, JUN26, $21.47 PETE'SDRESDEN ROWHALIFAX
2023-6-25, JUN26, $12.65 PETE'SDRESDEN ROWHALIFAX
2023-6-25, JUN26, $116.15 DECATHLON DARTMOUTH DARTMOUTH
2023-6-25, JUN26, $99.54 MARINE HERITAGE STOREHALIFAX
2023-6-22, JUN27, -$800.00 CIBCTORONTO
2023-6-25, JUN27, $20.72 STARBUCKS 04085HALIFAX
2023-6-25, JUN27, $100.51 KANPAI IZAKAYA HALIFAX
2023-6-26, JUN28, -$2,500.00 CIBCTORONTO
2023-6-27, JUN28, $63.99 ORGANIC EARTHMARKET HALIFAX
2023-6-27, JUN28, $455.39 STEELE MITSUBISHI HALIFAX
2023-6-27, JUN29, $61.78 CDNTIREGASBAR #01135HALIFAX
2023-6-27, JUN30, $38.71 WAL-MART SUPERCENTER#3636
2023-6-30, JUL4, $40.00 TIMHORTONS #0632HALIFAX
2023-6-30, JUL4, $227.00 SQ*NATURE FOLKWELLNESS Dartmouth
2023-6-30, JUL4, $27.54 SOBEYS #554HALIFAX
2023-7-1, JUL4, $14.67 MCDONALD'S #40082Q04HALIFAX
2023-7-2, JUL4, $50.60 LULULEMON 00722HALIFAX
2023-7-2, JUL4, $54.06 SEPHORA HALIFAX HALIFAX
2023-7-2, JUL4, $43.52 ATLANTIC SUPERSTORE #3HALIFAX
2023-7-2, JUL4, $112.16 SHOPPERS DRUGMART#20HALIFAX
2023-7-2, JUL4, $12.79 ORGANIC EARTHMARKET HALIFAX
2023-7-2, JUL4, $12.83 PRETZELMAKER &MRS.FIELDHALIFAX
2023-7-2, JUL4, $37.93 WINNERS 350HALIFAX
2023-7-2, JUL4, $7.58 CHATIME HALIFAX
2023-7-6, JUL7, $11.49 AmazonChannels amazon.ca
2023-7-6, JUL7, $630.00 HALIFAX DANCEASSOCHALIFAX
2023-7-7, JUL10, $126.30 BELLMOBILITY (BMA)VERDUN
2023-7-8, JUL10, $26.44 AMZNMktpCA*9981N2VJ3
2023-7-8, JUL10, $11.49 Amazon.ca PrimeMemberamazon.ca/pr
2023-7-8, JUL10, $97.29 ACT*YMCAHALIFAX 8665610647
2023-7-8, JUL10, $44.36 NEEDS#4610PORTELGIN
2023-7-9, JUL10, $8.04 AmazonChannels amazon.ca
2023-6-8, JUN9, $6.89 STARTBOOTSTRAP.COM
2023-6-8, JUN9, $31.36 3251262 NSLTDHALIFAX
2023-6-8, JUN12, $10.97 ATLANTIC SUPERSTORE #3HALIFAX
2023-6-9, JUN12, $9.68 TRIPLEAAAPIZZAANDGROCHALIFAX
2023-6-9, JUN12, $4.25 TRIPLEAAAPIZZAANDGROCHALIFAX
2023-6-10, JUN12, $4.59 APPLE.COM/BILL 866-712-7753
2023-6-10, JUN12, $23.94 HABANEROS MODERN TACOBAR
2023-6-10, JUN12, $87.29 VALUEVILLAGE #2054DARTMOUTH
2023-6-11, JUN12, $25.00 ATLANTIC SUPERSTORE #3HALIFAX
2023-6-11, JUN12, $80.48 3251262 NSLTDHALIFAX
2023-6-11, JUN12, $3.62 SQ*DILLY DALLYEATSINC.Halifax
2023-6-13, JUN14, $9.99 ORGANIC EARTHMARKET HALIFAX
2023-6-14, JUN15, $10.00 HOTSPOT* FUNDSFREDERICTON
2023-6-14, JUN15, $23.25 ATLANTIC SUPERSTORE BAHALIFAX
2023-6-15, JUN16, $7.20 IMPARK00170020A HALIFAX
2023-6-15, JUN16, $92.89 LAWEN DENTISTRY HALIFAX
2023-6-15, JUN16, $112.73 LAWEN DENTISTRY HALIFAX
2023-6-14, JUN19, $26.06 WAL-MART SUPERCENTER#3138
2023-6-15, JUN19, $16.28 MCDONALD'S #5652HALIFAX
2023-6-16, JUN19, $62.18 SKIPTHEDISHES WINNIPEG
2023-6-18, JUN19, $28.74 APPLE.COM/BILL 866-712-7753
2023-6-21, JUN22, $30.94 ATLANTIC SUPERSTORE BAHALIFAX
2023-6-22, JUN26, $5.58 STARBUCKS COFFEE #2056HALIFAX
2023-6-23, JUN26, $15.36 MCDONALD'S #5652HALIFAX
2023-6-25, JUN26, $34.49 APPLE.COM/BILL 866-712-7753
2023-6-27, JUN28, $103.50 BEECHSTREET HEALTH CENTR
2023-6-28, JUN29, $6.75 TIMHORTONS #0667HALIFAX
2023-6-29, JUN30, $8.00 THEHALIFAX WATCH CO.HALIFAX
2023-6-29, JUN30, $14.94 SPOTIFY STOCKHOLM
2023-6-29, JUN30, $70.96 ATLANTIC SUPERSTORE #3HALIFAX
2023-6-29, JUN30, $52.99 CHAPTERS 793HALIFAX
2023-6-29, JUN30, $4.03 DOLLARAMA #1392HALIFAX
2023-6-29, JUN30, $33.06 DOLLARAMA #1392HALIFAX
2023-6-28, JUL4, $144.77 WAL-MART SUPERCENTER#3021
2023-6-29, JUL4, $26.44 CDNTIRESTORE#00044HALIFAX
2023-7-2, JUL4, $10.48 AmazonWebServiceswww.amazon.c
2023-7-3, JUL6, $167.01 WAL-MART SUPERCENTER#3636
2023-7-5, JUL7, $13.75 MCDONALD'S #5652HALIFAX
2023-7-5, JUL7, $1.71 CDNTIRESTORE#00044HALIFAX
2023-7-6, JUL10, $18.97 ATLANTIC SUPERSTORE #3HALIFAX
2023-7-7, JUL10, $10.34 APPLE.COM/BILL TORONTO
2023-7-7, JUL10, $54.75 LinkedIn Pre9214998814 LINKEDIN.COM
2023-7-7, JUL10, $170.54 STEELE MITSUBISHI HALIFAX
2023-7-7, JUL10, $170.54 STEELE MITSUBISHI HALIFAX
2023-7-8, JUL10, $6.86 STARTBOOTSTRAP.COM
2023-7-9, JUL10, $4.59 APPLE.COM/BILL TORONTO
2023-7-9, JUL10, $10.88 TIMHORTONS #0488HALIFAX
2023-10-10, $159.82, PRIMMUM INSURANCE COMPANY
2023-10-11, $6.64, Amazon.ca*TP7A55F50 AMAZON.CA
2023-10-11, $24.63, PRIMMUM INSURANCE COMPANY
2023-10-12, $69.27, Amazon.ca*TE6N81H31 AMAZON.CA
2023-10-12, $17.47, AMZNMktpCA*TE03O55Z1
2023-10-12, $9.38, TIMHORTONS #0632HALIFAX
2023-10-13, $89.90, AMZNMktpCA*TE0F136E1
2023-10-13, $6.27, SUGARBAKERY HALIFAX
2023-10-13, $51.75, KOODO TOPUPREAPPROV 186-6995663
2023-10-14, $51.77, SHEIN.COM Toronto
2023-10-14, $97.29, ACT*YMCAHALIFAX 8665610647
2023-10-15, $8.04, AmazonChannels amazon.ca
2023-10-15, $5.75, TURBOCHICKEN HALIFAX
2023-10-15, $36.24, QUINPOOL SUPERSTORE383 HALIFAX
2023-10-15, $5.23, THEWAEGWOLTIC LIMITED 902-4292822
2023-10-15, $23.72, WAL-MART SUPERCENTER#3636
2023-10-18, $91.98, AMZNMktpCA*TP2NK1MD1
2023-10-18, $30.00, HOTSPOT* FUNDSFREDERICTON
2023-10-18, $55.20, SILVER DRAGON HALIFAX
2023-10-19, $83.65, AMZNMktpCA*TD69L4ZW2
2023-10-20, $47.12, SHOWCASE #52HALIFAX
2023-10-20, $15.40, PRETZELMAKER &MRS.FIELDHALIFAX
2023-10-20, $24.15, LUSHHALIFAX HALIFAX
2023-10-21, $57.49, GAMESTOP 837HALIFAX
2023-10-21, $75.87, SHOWCASE #52HALIFAX
2023-10-21, $17.25, EASTPEAKCLIMBING HALIFAX
2023-10-21, $17.25, EASTPEAKCLIMBING HALIFAX
2023-10-21, $2.72, GOOGLE GoogleStorageLondon
2023-10-22, $18.35, CHABAATHAI-QUEENSTHALIFAX
2023-10-22, $26.44, LAWRENCETOWN CANDLE COE
2023-10-22, $150.54, IKEAHALIFAX DARTMOUTH
2023-10-22, $6.00, SQ*BUBBLE TEAEMPORIUM'S Halifax
2023-10-23, $6.24, TRIPLEAAAPIZZAANDGROCHALIFAX
2023-10-24, $9.99, ORGANIC EARTHMARKET HALIFAX
2023-10-25, -$4,814.09, PAYMENT -THANK YOU
2023-10-24, $31.67, WAL-MART SUPERCENTER#3636
2023-10-28, $97.29, ACT*YMCAHALIFAX 8665610647
2023-10-29, $8.59, CIRCLE K/IRVING #QPS205 HALIFAX
2023-10-29, $41.02, CIRCLE K/IRVING #2057HALIFAX
2023-10-28, $130.51, WAL-MART SUPERCENTER#3636
2023-10-28, $43.26, SOBEYS #574HALIFAX
2023-10-28, $21.47, SOBEYS #574HALIFAX
2023-10-30, $13.25, FAIRVIEW ANIMAL HOSPIT HALIFAX
2023-11-1, $542.90, FAIRVIEW ANIMAL HOSPIT HALIFAX
2023-11-2, $13.54, PETE'SDRESDEN ROWHALIFAX
2023-11-2, $57.93, CHABAATHAI-QUEENSTHALIFAX
2023-11-3, $15.50, ORGANIC EARTHMARKET HALIFAX
2023-11-3, $298.30, SQ*NATURE FOLKWELLNESS Dartmouth
2023-11-4, $44.45, BRILLIANTE HALIFAX
2023-11-4, $8.64, TIMHORTONS #0632HALIFAX
2023-11-4, $20.19, CABINCOFFEE HALIFAX
2023-11-4, $17.17, CABINCOFFEE HALIFAX
2023-11-4, $11.35, CABINCOFFEE HALIFAX
2023-11-5, $39.72, INDOCHINE BANHMIHALIFAX
2023-11-5, $35.37, THAIEXPRESS RESTAURANT HHALIFAX
2023-11-5, $113.78, SHEIN.COM Toronto
2023-11-5, $3.00, HALIFAX INTLAIRPORT AUTHENFIELD
2023-11-5, $60.36, MOUNTAIN WAREHOUSE HALIFAX
2023-11-5, $57.41, GAPCANADA 9864HALIFAX
2023-11-5, $51.21, LAWTONS #2754HALIFAX
2023-11-5, $126.49, #274SPORTCHEKHALIFAX
2023-11-6, $26.40, SARAH&TOMGIFTSHOPHALIFAX
2023-11-6, $67.79, 3251262 NSLTDHALIFAX
2023-11-6, -$5,000.00, PAYMENT -THANK YOU
2023-11-7, $45.93, TOYSRUSONLINE CONCORD
2023-10-11, $185.93, SOBEYS #574HALIFAX
2023-10-13, $7.49, QUINPOOL SUPERSTORE383 HALIFAX
2023-10-13, $5.25, PETE'SDRESDEN ROWHALIFAX
2023-10-13, $25.53, INDOCHINE BANHMIHALIFAX
2023-10-14, $28.74, APPLE.COM/BILL 866-712-7753
2023-10-16, $12.59, INDOCHINE BANHMIHALIFAX
2023-10-17, $16.11, OPENAI HTTPSOPENAI.
2023-10-17, $32.31, CHATGPT SUBSCRIPTION HTTPSOPENAI.
2023-10-18, $270.20, QUINPOOL SUPERSTORE383 HALIFAX
2023-10-18, $82.75, 3251262 NSLTDHALIFAX
2023-10-20, $26.44, WILDLEEKHALIFAX
2023-10-21, $10.00, HOTSPOT* FUNDSFREDERICTON
2023-10-21, $30.00, SQ*NICOBAKESHalifax
2023-10-22, $5.18, IKEAHALIFAX DARTMOUTH
2023-10-25, $2.29, APPLE.COM/BILL 866-712-7753
2023-10-25, $85.38, ATLANTIC SUPERSTORE BAHALIFAX
2023-10-26, $50.62, UBER*TRIPTORONTO
2023-10-26, $19.24, SUMUP*MILAN MEHTA HARROW
2023-10-26, $9.03, SQ*POST-SECURITY CONNECT Goffs
2023-10-26, $3.61, TFLTRAVEL CHTFL.GOV.UK/C
2023-10-25, $682.96, AIRCAN*0142182758025 AIRCANADA.CO
2023-10-25, $129.00, AIRCAN*0144254601720 AIRCANADA.CO
2023-10-25, $129.00, AIRCAN*0144254601721 AIRCANADA.CO
2023-10-27, $6.19, LAVELI BAKERY ASKEW ROAD
2023-10-27, $11.16, WINDWOOD CHEMISTS LONDON W12
2023-10-27, $3.18, TESCOSTORES 6215SHEPHERDS BU
2023-10-27, $19.77, TESCOSTORES 6215SHEPHERDS BU
2023-10-28, $12.10, GAILSASKEW ROADLONDON
2023-10-28, $5.19, COOPOURRETAIL LONDON
2023-10-28, $11.90, MCDONALDS 429LONDON
2023-10-28, $7.79, LIM*1RIDESLONDON
2023-10-28, $3.02, TFLTRAVEL CHTFL.GOV.UK/C
2023-10-29, $19.00, SAINSBURYS S/MKTS HAMMERSMITH
2023-10-30, $79.59, Tonkotsu Bankside London
2023-10-30, $7.51, Crussh9London
2023-10-30, $18.14, COOPOURRETAIL LONDON
2023-10-30, $13.97, TFLTRAVEL CHTFL.GOV.UK/C
2023-10-30, $3.02, TFLTRAVEL CHTFL.GOV.UK/C
2023-10-30, $7.59, MCDONALDS 429LONDON
2023-10-30, $10.36, PRETAMANGER 215
2023-10-30, $72.19, BPFLYOVER F/STNLONDON
2023-10-31, $24.06, UBER*TRIPLONDON
2023-10-31, $65.57, BANHAM GROUPLONDON
2023-10-31, $13.81, BANHAM GROUPLONDON
2023-10-31, $413.27, SIXT9500189556 LANGLEY S
2023-10-31, $24.12, OliviaPizzaLondon&BeiLondon
2023-10-31, $20.55, UBR*PENDING.UBER.COM LONDON
2023-10-31, $5.86, GAILSASKEW ROADLONDON
2023-10-31, $10.61, COOPOURRETAIL LONDON
2023-10-31, $42.25, Zettle_*MORTY BOBSLTDLondon
2023-10-31, $6.14, TFLTRAVEL CHTFL.GOV.UK/C
2023-11-1, $6.22, LAVELI BAKERY ASKEW ROAD
2023-11-1, $12.54, COOPOURRETAIL LONDON
2023-11-1, $344.03, IKEALTD141WEMBLEY EXPR
2023-11-2, $21.44, ZETTLE_*CHELTENHAM TAX50
2023-11-2, $123.13, GWRLONDPADDSSTPADDINGTON
2023-11-2, $4.85, TFLTRAVEL CHTFL.GOV.UK/C
2023-11-3, $16.30, AmazonWebServiceswww.amazon.c
2023-11-2, $18.94, PRETAMANGER 372
2023-11-3, $34.58, RoyalBritishLegionLondon
2023-11-3, $4.33, CO-OPERATIVE FOODCHELTENHAM
2023-11-3, $93.46, ASDASTORES 4415CHELTENHAM
2023-11-4, $11.49, PARAMOUNT PLUSTORONTO
2023-11-4, $16.68, STARBUCKS -SSPCHELTENHAM
2023-11-4, $6.33, GWRFOODONTRAINSWINDON
2023-11-4, $4.86, TFLTRAVEL CHTFL.GOV.UK/C
2023-11-5, $62.35, UBR*PENDING.UBER.COM LONDON
2023-11-5, $126.76, WHSmithHeathrow T2UppeLondon
2023-11-5, $12.81, WHSmithHeathrow T2London
2023-11-5, $26.39, PRETAMANGER HOUNSLOW
2023-11-6, $4.59, APPLE.COM/BILL 866-712-7753
2023-11-6, $8.00, THEHALIFAX WATCH CO.HALIFAX
2023-11-6, $154.52, SOBEYS #881HALIFAX
2023-11-6, $16.65, SOBEYS #881HALIFAX
2023-11-6, $45.98, DNH*GODADDY.COM CANADA
2023-11-7, $66.67, SHOPPERS DRUGMART137HALIFAX
2023-11-7, $872.87, SIMPLY BUSINESS INS.LONDON
2023-11-7, $56.18, NOVORESUME APSKBENHAVN
2022-12-8, $11.81, TIMHORTONS #0781SACKVILLE
2022-11-24, -$37.00, AIRCAN*0144234476227 AIRCANADA.CO
2022-12-7, $39.69, WONWONGRESTAURANT ANDTDIEPPE
2022-12-9, $96.59, AMZNMktpCA*021D13H43
2022-12-9, $275.98, FAIRVIEW ANIMAL HOSPIT HALIFAX
2022-12-9, $70.00, PETROCAN-7015 BAYERS ROAD
2022-12-10, $62.09, AMZNMktpCA*1I6O148P3
2022-12-10, $5.74, PrimeVideo.c*140681E23 www.amazon.c
2022-12-10, $7.23, TIMHORTONS #0632HALIFAX
2022-12-10, $6.74, SQ*DILLY DALLYEATSINC.Halifax
2022-12-11, $67.29, AMZNMktpCA*BT95R3ZG3
2022-12-11, $32.55, ORGANIC EARTHMARKET HALIFAX
2022-12-11, $45.99, CDNTIRESTORE#00044HALIFAX
2022-12-12, $11.44, PRODIGYGAME.COM BURLINGTON
2022-12-12, $111.72, AMZNMktpCA*4P9T828G3
2022-12-12, -$3,000.00, CIBCTORONTO
2022-12-13, $28.90, AMZNMktpCA*CP4MD62I3
2022-12-13, $42.55, SEPHORA HALIFAX HALIFAX
2022-12-13, $13.98, FREAKLUNCHBOX HALIFAX
2022-12-13, $110.80, PETVALU#1402HALIFAX
2022-12-13, $11.49, SHOWCASE #52HALIFAX
2022-12-13, $34.49, CALENDAR CLUBOFCANADA #
2022-12-14, $26.45, TheBodyShopHalifax
2022-12-14, $93.98, AMZNMktpCA*9661D1OK3
2022-12-13, $11.49, LAWTONS #2754HALIFAX
2022-12-13, $47.73, CLAIRE'S #2529HALIFAX
2022-12-14, $201.07, AMZNMktpCA*CG9A84S53
2022-12-14, $676.20, STAGECOACH HALIFAX HALIFAX
2022-12-14, -$2,000.00, CIBCTORONTO
2022-12-16, $25.12, KINGOFDONAIR QUINPOOL HALIFAX
2022-12-17, $52.67, CABINCOFFEE HALIFAX
2022-12-17, $6.74, SQ*DILLY DALLYEATSINC.Halifax
2022-12-18, $46.42, AMZNMktpCA*RP7JR4HE3
2022-12-18, $990.40, YMCAGREATER HALIFAX DHALIFAX
2022-12-20, $55.49, TIMHORTONS #0632HALIFAX
2022-12-20, $92.83, ATLANTIC SUPERSTORE #3HALIFAX
2022-12-21, $40.00, HOTSPOT* FUNDSFREDERICTON
2022-12-21, $100.92, ARDMORE TEAROOMHALIFAX
2022-12-21, $175.24, SHOPPERS DRUGMART137HALIFAX
2022-12-21, $25.37, ORGANIC EARTHMARKET HALIFAX
2022-12-21, $18.39, CDNTIRESTORE#00044HALIFAX
2022-12-22, $26.57, TheBodyShopHalifax
2022-12-22, $29.07, CULTURE HALIFAX
2022-12-22, $24.00, NEPTUNE THEATRE HALIFAX
2022-12-22, $32.20, COLES221HALIFAX
2022-12-22, $39.89, FREAKLUNCHBOX HALIFAX
2022-12-22, $60.00, FREAKLUNCHBOX HALIFAX
2022-12-22, $50.00, ZARAHALIFAX #11809HALIFAX
2022-12-22, $50.00, CLAIRE'S #2529HALIFAX
2022-12-22, $19.55, LUSHHALIFAX HALIFAX
2022-12-23, $52.89, BOOKMARK HALIFAX
2022-12-23, $211.05, PETE'SDRESDEN ROWHALIFAX
2022-12-23, $35.65, DOLLARAMA #1110HALIFAX
2022-12-23, $74.73, PETVALU#1402HALIFAX
2022-12-23, $97.12, SHOPPERS DRUGMART#01HALIFAX
2022-12-24, $78.26, PETE'SDRESDEN ROWHALIFAX
2022-12-27, $60.87, UBERCANADA/UBEREATS TORONTO
2022-12-27, $6.08, UBERCANADA/UBEREATS TORONTO
2022-12-27, $46.54, SHOPPERS DRUGMART137HALIFAX
2022-12-27, $59.01, PETROCAN-6389 QUINPOOL RDHALIFAX
2022-12-28, $6.86, Subway66464Goffs
2022-12-27, $96.28, ATLANTIC SUPERSTORE #3HALIFAX
2022-12-29, $13.73, Subway69037CapPele
2022-12-29, $5.25, Subway69037CapPele
2022-12-29, $213.16, GUYSFRENCHYS SHEDIAC
2022-12-29, $10.31, CAPPELEIRVING CAPPELE
2022-12-29, $51.99, CAPPELEIRVING CAPPELE
2022-12-31, $63.00, CIRCLE K/IRVING #2082OXFORD
2023-1-1, JAN3, $5.49 CIRCLE K/IRVING #QPS205 HALIFAX
2023-1-1, JAN3, $82.04 CORAHALIFAX HALIFAX
2023-1-2, JAN3, $1,066.85 PURPLE COWINTERNET INC.
2023-1-2, JAN4, -$3,000.00 CIBCTORONTO
2023-1-2, JAN4, $32.20 HEARTWOOD QUINPOOL HALIFAX
